t,x,y,z,s_along_slope,penetration_est
0.000500,-0.700001,0.080998,0.000000,-0.000001,0.000998
0.001000,-0.700002,0.080993,0.000000,-0.000002,0.000993
0.001500,-0.700004,0.080986,0.000000,-0.000004,0.000986
0.002000,-0.700006,0.080976,0.000000,-0.000006,0.000976
0.002500,-0.700010,0.080964,0.000000,-0.000010,0.000964
0.003000,-0.700013,0.080950,0.000000,-0.000013,0.000950
0.003500,-0.700018,0.080934,0.000000,-0.000018,0.000934
0.004000,-0.700023,0.080915,0.000000,-0.000023,0.000915
0.004500,-0.700029,0.080893,0.000000,-0.000029,0.000893
0.005000,-0.700035,0.080870,0.000000,-0.000035,0.000870
0.005500,-0.700042,0.080844,0.000000,-0.000042,0.000844
0.006000,-0.700050,0.080815,0.000000,-0.000050,0.000815
0.006500,-0.700058,0.080784,0.000000,-0.000058,0.000784
0.007000,-0.700067,0.080751,0.000000,-0.000067,0.000751
0.007500,-0.700076,0.080716,0.000000,-0.000076,0.000716
0.008000,-0.700086,0.080678,0.000000,-0.000086,0.000678
0.008500,-0.700097,0.080638,0.000000,-0.000097,0.000638
0.009000,-0.700109,0.080595,0.000000,-0.000109,0.000595
0.009500,-0.700121,0.080550,0.000000,-0.000121,0.000550
0.010000,-0.700133,0.080503,0.000000,-0.000133,0.000503
0.010500,-0.700147,0.080453,0.000000,-0.000147,0.000453
0.011000,-0.700161,0.080401,0.000000,-0.000161,0.000401
0.011500,-0.700175,0.080346,0.000000,-0.000175,0.000346
0.012000,-0.700190,0.080289,0.000000,-0.000190,0.000289
0.012500,-0.700206,0.080230,0.000000,-0.000206,0.000230
0.013000,-0.700223,0.080169,0.000000,-0.000223,0.000169
0.013500,-0.700240,0.080105,0.000000,-0.000240,0.000105
0.014000,-0.700258,0.080038,0.000000,-0.000258,0.000038
0.014500,-0.700276,0.079970,0.000000,-0.000276,-0.000030
0.015000,-0.700291,0.079917,0.000000,-0.000291,-0.000083
0.015500,-0.700304,0.079882,0.000000,-0.000304,-0.000118
0.016000,-0.700315,0.079860,0.000000,-0.000315,-0.000140
0.016500,-0.700325,0.079847,0.000000,-0.000325,-0.000153
0.017000,-0.700333,0.079841,0.000000,-0.000333,-0.000159
0.017500,-0.700341,0.079839,0.000000,-0.000341,-0.000161
0.018000,-0.700349,0.079839,0.000000,-0.000349,-0.000161
0.018500,-0.700356,0.079841,0.000000,-0.000356,-0.000159
0.019000,-0.700364,0.079843,0.000000,-0.000364,-0.000157
0.019500,-0.700371,0.079846,0.000000,-0.000371,-0.000154
0.020000,-0.700379,0.079849,0.000000,-0.000379,-0.000151
0.020500,-0.700387,0.079852,0.000000,-0.000387,-0.000148
0.021000,-0.700395,0.079855,0.000000,-0.000395,-0.000145
0.021500,-0.700403,0.079857,0.000000,-0.000403,-0.000143
0.022000,-0.700411,0.079860,0.000000,-0.000411,-0.000140
0.022500,-0.700420,0.079862,0.000000,-0.000420,-0.000138
0.023000,-0.700428,0.079864,0.000000,-0.000428,-0.000136
0.023500,-0.700437,0.079866,0.000000,-0.000437,-0.000134
0.024000,-0.700447,0.079868,0.000000,-0.000447,-0.000132
0.024500,-0.700456,0.079869,0.000000,-0.000456,-0.000131
0.025000,-0.700466,0.079871,0.000000,-0.000466,-0.000129
0.025500,-0.700475,0.079872,0.000000,-0.000475,-0.000128
0.026000,-0.700485,0.079873,0.000000,-0.000485,-0.000127
0.026500,-0.700495,0.079874,0.000000,-0.000495,-0.000126
0.027000,-0.700506,0.079875,0.000000,-0.000506,-0.000125
0.027500,-0.700516,0.079876,0.000000,-0.000516,-0.000124
0.028000,-0.700527,0.079877,0.000000,-0.000527,-0.000123
0.028500,-0.700538,0.079878,0.000000,-0.000538,-0.000122
0.029000,-0.700549,0.079878,0.000000,-0.000549,-0.000122
0.029500,-0.700560,0.079879,0.000000,-0.000560,-0.000121
0.030000,-0.700571,0.079879,0.000000,-0.000571,-0.000121
0.030500,-0.700583,0.079880,0.000000,-0.000583,-0.000120
0.031000,-0.700594,0.079880,0.000000,-0.000594,-0.000120
0.031500,-0.700606,0.079881,0.000000,-0.000606,-0.000119
0.032000,-0.700618,0.079881,0.000000,-0.000618,-0.000119
0.032500,-0.700630,0.079881,0.000000,-0.000630,-0.000119
0.033000,-0.700643,0.079882,0.000000,-0.000643,-0.000118
0.033500,-0.700655,0.079882,0.000000,-0.000655,-0.000118
0.034000,-0.700668,0.079882,0.000000,-0.000668,-0.000118
0.034500,-0.700681,0.079882,0.000000,-0.000681,-0.000118
0.035000,-0.700694,0.079882,0.000000,-0.000694,-0.000118
0.035500,-0.700707,0.079883,0.000000,-0.000707,-0.000117
0.036000,-0.700720,0.079883,0.000000,-0.000720,-0.000117
0.036500,-0.700734,0.079883,0.000000,-0.000734,-0.000117
0.037000,-0.700748,0.079883,0.000000,-0.000748,-0.000117
0.037500,-0.700761,0.079883,0.000000,-0.000761,-0.000117
0.038000,-0.700775,0.079883,0.000000,-0.000775,-0.000117
0.038500,-0.700790,0.079883,0.000000,-0.000790,-0.000117
0.039000,-0.700804,0.079883,0.000000,-0.000804,-0.000117
0.039500,-0.700818,0.079883,0.000000,-0.000818,-0.000117
0.040000,-0.700833,0.079883,0.000000,-0.000833,-0.000117
0.040500,-0.700848,0.079884,0.000000,-0.000848,-0.000116
0.041000,-0.700863,0.079884,0.000000,-0.000863,-0.000116
0.041500,-0.700878,0.079884,0.000000,-0.000878,-0.000116
0.042000,-0.700893,0.079884,0.000000,-0.000893,-0.000116
0.042500,-0.700909,0.079884,0.000000,-0.000909,-0.000116
0.043000,-0.700924,0.079884,0.000000,-0.000924,-0.000116
0.043500,-0.700940,0.079884,0.000000,-0.000940,-0.000116
0.044000,-0.700956,0.079884,0.000000,-0.000956,-0.000116
0.044500,-0.700972,0.079884,0.000000,-0.000972,-0.000116
0.045000,-0.700989,0.079884,0.000000,-0.000989,-0.000116
0.045500,-0.701005,0.079884,0.000000,-0.001005,-0.000116
0.046000,-0.701022,0.079884,0.000000,-0.001022,-0.000116
0.046500,-0.701038,0.079884,0.000000,-0.001038,-0.000116
0.047000,-0.701055,0.079884,0.000000,-0.001055,-0.000116
0.047500,-0.701072,0.079884,0.000000,-0.001072,-0.000116
0.048000,-0.701090,0.079884,0.000000,-0.001090,-0.000116
0.048500,-0.701107,0.079884,0.000000,-0.001107,-0.000116
0.049000,-0.701125,0.079884,0.000000,-0.001125,-0.000116
0.049500,-0.701142,0.079884,0.000000,-0.001142,-0.000116
0.050000,-0.701160,0.079884,0.000000,-0.001160,-0.000116
0.050500,-0.701178,0.079884,0.000000,-0.001178,-0.000116
0.051000,-0.701196,0.079884,0.000000,-0.001196,-0.000116
0.051500,-0.701215,0.079884,0.000000,-0.001215,-0.000116
0.052000,-0.701233,0.079884,0.000000,-0.001233,-0.000116
0.052500,-0.701252,0.079884,0.000000,-0.001252,-0.000116
0.053000,-0.701271,0.079884,0.000000,-0.001271,-0.000116
0.053500,-0.701290,0.079884,0.000000,-0.001290,-0.000116
0.054000,-0.701309,0.079884,0.000000,-0.001309,-0.000116
0.054500,-0.701328,0.079884,0.000000,-0.001328,-0.000116
0.055000,-0.701348,0.079884,0.000000,-0.001348,-0.000116
0.055500,-0.701367,0.079884,0.000000,-0.001367,-0.000116
0.056000,-0.701387,0.079884,0.000000,-0.001387,-0.000116
0.056500,-0.701407,0.079884,0.000000,-0.001407,-0.000116
0.057000,-0.701427,0.079884,0.000000,-0.001427,-0.000116
0.057500,-0.701448,0.079884,0.000000,-0.001448,-0.000116
0.058000,-0.701468,0.079884,0.000000,-0.001468,-0.000116
0.058500,-0.701489,0.079884,0.000000,-0.001489,-0.000116
0.059000,-0.701510,0.079884,0.000000,-0.001510,-0.000116
0.059500,-0.701531,0.079884,0.000000,-0.001531,-0.000116
0.060000,-0.701552,0.079884,0.000000,-0.001552,-0.000116
0.060500,-0.701573,0.079884,0.000000,-0.001573,-0.000116
0.061000,-0.701594,0.079884,0.000000,-0.001594,-0.000116
0.061500,-0.701616,0.079884,0.000000,-0.001616,-0.000116
0.062000,-0.701638,0.079884,0.000000,-0.001638,-0.000116
0.062500,-0.701660,0.079884,0.000000,-0.001660,-0.000116
0.063000,-0.701682,0.079884,0.000000,-0.001682,-0.000116
0.063500,-0.701704,0.079884,0.000000,-0.001704,-0.000116
0.064000,-0.701726,0.079884,0.000000,-0.001726,-0.000116
0.064500,-0.701749,0.079884,0.000000,-0.001749,-0.000116
0.065000,-0.701772,0.079884,0.000000,-0.001772,-0.000116
0.065500,-0.701794,0.079884,0.000000,-0.001794,-0.000116
0.066000,-0.701817,0.079884,0.000000,-0.001817,-0.000116
0.066500,-0.701841,0.079884,0.000000,-0.001841,-0.000116
0.067000,-0.701864,0.079884,0.000000,-0.001864,-0.000116
0.067500,-0.701888,0.079884,0.000000,-0.001888,-0.000116
0.068000,-0.701911,0.079884,0.000000,-0.001911,-0.000116
0.068500,-0.701935,0.079884,0.000000,-0.001935,-0.000116
0.069000,-0.701959,0.079884,0.000000,-0.001959,-0.000116
0.069500,-0.701983,0.079884,0.000000,-0.001983,-0.000116
0.070000,-0.702008,0.079884,0.000000,-0.002008,-0.000116
0.070500,-0.702032,0.079884,0.000000,-0.002032,-0.000116
0.071000,-0.702057,0.079884,0.000000,-0.002057,-0.000116
0.071500,-0.702082,0.079884,0.000000,-0.002082,-0.000116
0.072000,-0.702107,0.079884,0.000000,-0.002107,-0.000116
0.072500,-0.702132,0.079884,0.000000,-0.002132,-0.000116
0.073000,-0.702157,0.079884,0.000000,-0.002157,-0.000116
0.073500,-0.702182,0.079884,0.000000,-0.002182,-0.000116
0.074000,-0.702208,0.079884,0.000000,-0.002208,-0.000116
0.074500,-0.702234,0.079884,0.000000,-0.002234,-0.000116
0.075000,-0.702260,0.079884,0.000000,-0.002260,-0.000116
0.075500,-0.702286,0.079884,0.000000,-0.002286,-0.000116
0.076000,-0.702312,0.079884,0.000000,-0.002312,-0.000116
0.076500,-0.702338,0.079884,0.000000,-0.002338,-0.000116
0.077000,-0.702365,0.079884,0.000000,-0.002365,-0.000116
0.077500,-0.702392,0.079884,0.000000,-0.002392,-0.000116
0.078000,-0.702419,0.079884,0.000000,-0.002419,-0.000116
0.078500,-0.702446,0.079884,0.000000,-0.002446,-0.000116
0.079000,-0.702473,0.079884,0.000000,-0.002473,-0.000116
0.079500,-0.702500,0.079884,0.000000,-0.002500,-0.000116
0.080000,-0.702528,0.079884,0.000000,-0.002528,-0.000116
0.080500,-0.702556,0.079884,0.000000,-0.002556,-0.000116
0.081000,-0.702584,0.079884,0.000000,-0.002584,-0.000116
0.081500,-0.702612,0.079884,0.000000,-0.002612,-0.000116
0.082000,-0.702640,0.079884,0.000000,-0.002640,-0.000116
0.082500,-0.702668,0.079884,0.000000,-0.002668,-0.000116
0.083000,-0.702697,0.079884,0.000000,-0.002697,-0.000116
0.083500,-0.702725,0.079884,0.000000,-0.002725,-0.000116
0.084000,-0.702754,0.079884,0.000000,-0.002754,-0.000116
0.084500,-0.702783,0.079884,0.000000,-0.002783,-0.000116
0.085000,-0.702812,0.079884,0.000000,-0.002812,-0.000116
0.085500,-0.702842,0.079884,0.000000,-0.002842,-0.000116
0.086000,-0.702871,0.079884,0.000000,-0.002871,-0.000116
0.086500,-0.702901,0.079884,0.000000,-0.002901,-0.000116
0.087000,-0.702930,0.079884,0.000000,-0.002930,-0.000116
0.087500,-0.702960,0.079884,0.000000,-0.002960,-0.000116
0.088000,-0.702991,0.079884,0.000000,-0.002991,-0.000116
0.088500,-0.703021,0.079884,0.000000,-0.003021,-0.000116
0.089000,-0.703051,0.079884,0.000000,-0.003051,-0.000116
0.089500,-0.703082,0.079884,0.000000,-0.003082,-0.000116
0.090000,-0.703113,0.079884,0.000000,-0.003113,-0.000116
0.090500,-0.703144,0.079884,0.000000,-0.003144,-0.000116
0.091000,-0.703175,0.079884,0.000000,-0.003175,-0.000116
0.091500,-0.703206,0.079884,0.000000,-0.003206,-0.000116
0.092000,-0.703237,0.079884,0.000000,-0.003237,-0.000116
0.092500,-0.703269,0.079884,0.000000,-0.003269,-0.000116
0.093000,-0.703301,0.079884,0.000000,-0.003301,-0.000116
0.093500,-0.703333,0.079884,0.000000,-0.003333,-0.000116
0.094000,-0.703365,0.079884,0.000000,-0.003365,-0.000116
0.094500,-0.703397,0.079884,0.000000,-0.003397,-0.000116
0.095000,-0.703429,0.079884,0.000000,-0.003429,-0.000116
0.095500,-0.703462,0.079884,0.000000,-0.003462,-0.000116
0.096000,-0.703494,0.079884,0.000000,-0.003494,-0.000116
0.096500,-0.703527,0.079884,0.000000,-0.003527,-0.000116
0.097000,-0.703560,0.079884,0.000000,-0.003560,-0.000116
0.097500,-0.703593,0.079884,0.000000,-0.003593,-0.000116
0.098000,-0.703627,0.079884,0.000000,-0.003627,-0.000116
0.098500,-0.703660,0.079884,0.000000,-0.003660,-0.000116
0.099000,-0.703694,0.079884,0.000000,-0.003694,-0.000116
0.099500,-0.703728,0.079884,0.000000,-0.003728,-0.000116
0.100000,-0.703762,0.079884,0.000000,-0.003762,-0.000116
0.100500,-0.703796,0.079884,0.000000,-0.003796,-0.000116
0.101000,-0.703830,0.079884,0.000000,-0.003830,-0.000116
0.101500,-0.703865,0.079884,0.000000,-0.003865,-0.000116
0.102000,-0.703899,0.079884,0.000000,-0.003899,-0.000116
0.102500,-0.703934,0.079884,0.000000,-0.003934,-0.000116
0.103000,-0.703969,0.079884,0.000000,-0.003969,-0.000116
0.103500,-0.704004,0.079884,0.000000,-0.004004,-0.000116
0.104000,-0.704039,0.079884,0.000000,-0.004039,-0.000116
0.104500,-0.704075,0.079884,0.000000,-0.004075,-0.000116
0.105000,-0.704110,0.079884,0.000000,-0.004110,-0.000116
0.105500,-0.704146,0.079884,0.000000,-0.004146,-0.000116
0.106000,-0.704182,0.079884,0.000000,-0.004182,-0.000116
0.106500,-0.704218,0.079884,0.000000,-0.004218,-0.000116
0.107000,-0.704254,0.079884,0.000000,-0.004254,-0.000116
0.107500,-0.704291,0.079884,0.000000,-0.004291,-0.000116
0.108000,-0.704327,0.079884,0.000000,-0.004327,-0.000116
0.108500,-0.704364,0.079884,0.000000,-0.004364,-0.000116
0.109000,-0.704401,0.079884,0.000000,-0.004401,-0.000116
0.109500,-0.704438,0.079884,0.000000,-0.004438,-0.000116
0.110000,-0.704475,0.079884,0.000000,-0.004475,-0.000116
0.110500,-0.704513,0.079884,0.000000,-0.004513,-0.000116
0.111000,-0.704550,0.079884,0.000000,-0.004550,-0.000116
0.111500,-0.704588,0.079884,0.000000,-0.004588,-0.000116
0.112000,-0.704626,0.079884,0.000000,-0.004626,-0.000116
0.112500,-0.704664,0.079884,0.000000,-0.004664,-0.000116
0.113000,-0.704702,0.079884,0.000000,-0.004702,-0.000116
0.113500,-0.704740,0.079884,0.000000,-0.004740,-0.000116
0.114000,-0.704779,0.079884,0.000000,-0.004779,-0.000116
0.114500,-0.704817,0.079884,0.000000,-0.004817,-0.000116
0.115000,-0.704856,0.079884,0.000000,-0.004856,-0.000116
0.115500,-0.704895,0.079884,0.000000,-0.004895,-0.000116
0.116000,-0.704934,0.079884,0.000000,-0.004934,-0.000116
0.116500,-0.704974,0.079884,0.000000,-0.004974,-0.000116
0.117000,-0.705013,0.079884,0.000000,-0.005013,-0.000116
0.117500,-0.705053,0.079884,0.000000,-0.005053,-0.000116
0.118000,-0.705092,0.079884,0.000000,-0.005092,-0.000116
0.118500,-0.705132,0.079884,0.000000,-0.005132,-0.000116
0.119000,-0.705172,0.079884,0.000000,-0.005172,-0.000116
0.119500,-0.705213,0.079884,0.000000,-0.005213,-0.000116
0.120000,-0.705253,0.079884,0.000000,-0.005253,-0.000116
0.120500,-0.705294,0.079884,0.000000,-0.005294,-0.000116
0.121000,-0.705334,0.079884,0.000000,-0.005334,-0.000116
0.121500,-0.705375,0.079884,0.000000,-0.005375,-0.000116
0.122000,-0.705416,0.079884,0.000000,-0.005416,-0.000116
0.122500,-0.705458,0.079884,0.000000,-0.005458,-0.000116
0.123000,-0.705499,0.079884,0.000000,-0.005499,-0.000116
0.123500,-0.705541,0.079884,0.000000,-0.005541,-0.000116
0.124000,-0.705582,0.079884,0.000000,-0.005582,-0.000116
0.124500,-0.705624,0.079884,0.000000,-0.005624,-0.000116
0.125000,-0.705666,0.079884,0.000000,-0.005666,-0.000116
0.125500,-0.705708,0.079884,0.000000,-0.005708,-0.000116
0.126000,-0.705751,0.079884,0.000000,-0.005751,-0.000116
0.126500,-0.705793,0.079884,0.000000,-0.005793,-0.000116
0.127000,-0.705836,0.079884,0.000000,-0.005836,-0.000116
0.127500,-0.705879,0.079884,0.000000,-0.005879,-0.000116
0.128000,-0.705922,0.079884,0.000000,-0.005922,-0.000116
0.128500,-0.705965,0.079884,0.000000,-0.005965,-0.000116
0.129000,-0.706008,0.079884,0.000000,-0.006008,-0.000116
0.129500,-0.706052,0.079884,0.000000,-0.006052,-0.000116
0.130000,-0.706095,0.079884,0.000000,-0.006095,-0.000116
0.130500,-0.706139,0.079884,0.000000,-0.006139,-0.000116
0.131000,-0.706183,0.079884,0.000000,-0.006183,-0.000116
0.131500,-0.706227,0.079884,0.000000,-0.006227,-0.000116
0.132000,-0.706272,0.079884,0.000000,-0.006272,-0.000116
0.132500,-0.706316,0.079884,0.000000,-0.006316,-0.000116
0.133000,-0.706361,0.079884,0.000000,-0.006361,-0.000116
0.133500,-0.706405,0.079884,0.000000,-0.006405,-0.000116
0.134000,-0.706450,0.079884,0.000000,-0.006450,-0.000116
0.134500,-0.706495,0.079884,0.000000,-0.006495,-0.000116
0.135000,-0.706541,0.079884,0.000000,-0.006541,-0.000116
0.135500,-0.706586,0.079884,0.000000,-0.006586,-0.000116
0.136000,-0.706632,0.079884,0.000000,-0.006632,-0.000116
0.136500,-0.706677,0.079884,0.000000,-0.006677,-0.000116
0.137000,-0.706723,0.079884,0.000000,-0.006723,-0.000116
0.137500,-0.706769,0.079884,0.000000,-0.006769,-0.000116
0.138000,-0.706816,0.079884,0.000000,-0.006816,-0.000116
0.138500,-0.706862,0.079884,0.000000,-0.006862,-0.000116
0.139000,-0.706908,0.079884,0.000000,-0.006908,-0.000116
0.139500,-0.706955,0.079884,0.000000,-0.006955,-0.000116
0.140000,-0.707002,0.079884,0.000000,-0.007002,-0.000116
0.140500,-0.707049,0.079884,0.000000,-0.007049,-0.000116
0.141000,-0.707096,0.079884,0.000000,-0.007096,-0.000116
0.141500,-0.707144,0.079884,0.000000,-0.007144,-0.000116
0.142000,-0.707191,0.079884,0.000000,-0.007191,-0.000116
0.142500,-0.707239,0.079884,0.000000,-0.007239,-0.000116
0.143000,-0.707287,0.079884,0.000000,-0.007287,-0.000116
0.143500,-0.707335,0.079884,0.000000,-0.007335,-0.000116
0.144000,-0.707383,0.079884,0.000000,-0.007383,-0.000116
0.144500,-0.707431,0.079884,0.000000,-0.007431,-0.000116
0.145000,-0.707480,0.079884,0.000000,-0.007480,-0.000116
0.145500,-0.707528,0.079884,0.000000,-0.007528,-0.000116
0.146000,-0.707577,0.079884,0.000000,-0.007577,-0.000116
0.146500,-0.707626,0.079884,0.000000,-0.007626,-0.000116
0.147000,-0.707675,0.079884,0.000000,-0.007675,-0.000116
0.147500,-0.707724,0.079884,0.000000,-0.007724,-0.000116
0.148000,-0.707774,0.079884,0.000000,-0.007774,-0.000116
0.148500,-0.707823,0.079884,0.000000,-0.007823,-0.000116
0.149000,-0.707873,0.079884,0.000000,-0.007873,-0.000116
0.149500,-0.707923,0.079884,0.000000,-0.007923,-0.000116
0.150000,-0.707973,0.079884,0.000000,-0.007973,-0.000116
0.150500,-0.708023,0.079884,0.000000,-0.008023,-0.000116
0.151000,-0.708074,0.079884,0.000000,-0.008074,-0.000116
0.151500,-0.708124,0.079884,0.000000,-0.008124,-0.000116
0.152000,-0.708175,0.079884,0.000000,-0.008175,-0.000116
0.152500,-0.708226,0.079884,0.000000,-0.008226,-0.000116
0.153000,-0.708277,0.079884,0.000000,-0.008277,-0.000116
0.153500,-0.708328,0.079884,0.000000,-0.008328,-0.000116
0.154000,-0.708380,0.079884,0.000000,-0.008380,-0.000116
0.154500,-0.708431,0.079884,0.000000,-0.008431,-0.000116
0.155000,-0.708483,0.079884,0.000000,-0.008483,-0.000116
0.155500,-0.708535,0.079884,0.000000,-0.008535,-0.000116
0.156000,-0.708587,0.079884,0.000000,-0.008587,-0.000116
0.156500,-0.708639,0.079884,0.000000,-0.008639,-0.000116
0.157000,-0.708691,0.079884,0.000000,-0.008691,-0.000116
0.157500,-0.708744,0.079884,0.000000,-0.008744,-0.000116
0.158000,-0.708796,0.079884,0.000000,-0.008796,-0.000116
0.158500,-0.708849,0.079884,0.000000,-0.008849,-0.000116
0.159000,-0.708902,0.079884,0.000000,-0.008902,-0.000116
0.159500,-0.708955,0.079884,0.000000,-0.008955,-0.000116
0.160000,-0.709009,0.079884,0.000000,-0.009009,-0.000116
0.160500,-0.709062,0.079884,0.000000,-0.009062,-0.000116
0.161000,-0.709116,0.079884,0.000000,-0.009116,-0.000116
0.161500,-0.709169,0.079884,0.000000,-0.009169,-0.000116
0.162000,-0.709223,0.079884,0.000000,-0.009223,-0.000116
0.162500,-0.709277,0.079884,0.000000,-0.009277,-0.000116
0.163000,-0.709332,0.079884,0.000000,-0.009332,-0.000116
0.163500,-0.709386,0.079884,0.000000,-0.009386,-0.000116
0.164000,-0.709441,0.079884,0.000000,-0.009441,-0.000116
0.164500,-0.709495,0.079884,0.000000,-0.009495,-0.000116
0.165000,-0.709550,0.079884,0.000000,-0.009550,-0.000116
0.165500,-0.709605,0.079884,0.000000,-0.009605,-0.000116
0.166000,-0.709661,0.079884,0.000000,-0.009661,-0.000116
0.166500,-0.709716,0.079884,0.000000,-0.009716,-0.000116
0.167000,-0.709772,0.079884,0.000000,-0.009772,-0.000116
0.167500,-0.709827,0.079884,0.000000,-0.009827,-0.000116
0.168000,-0.709883,0.079884,0.000000,-0.009883,-0.000116
0.168500,-0.709939,0.079884,0.000000,-0.009939,-0.000116
0.169000,-0.709995,0.079884,0.000000,-0.009995,-0.000116
0.169500,-0.710052,0.079884,0.000000,-0.010052,-0.000116
0.170000,-0.710108,0.079884,0.000000,-0.010108,-0.000116
0.170500,-0.710165,0.079884,0.000000,-0.010165,-0.000116
0.171000,-0.710222,0.079884,0.000000,-0.010222,-0.000116
0.171500,-0.710279,0.079884,0.000000,-0.010279,-0.000116
0.172000,-0.710336,0.079884,0.000000,-0.010336,-0.000116
0.172500,-0.710393,0.079884,0.000000,-0.010393,-0.000116
0.173000,-0.710451,0.079884,0.000000,-0.010451,-0.000116
0.173500,-0.710508,0.079884,0.000000,-0.010508,-0.000116
0.174000,-0.710566,0.079884,0.000000,-0.010566,-0.000116
0.174500,-0.710624,0.079884,0.000000,-0.010624,-0.000116
0.175000,-0.710682,0.079884,0.000000,-0.010682,-0.000116
0.175500,-0.710741,0.079884,0.000000,-0.010741,-0.000116
0.176000,-0.710799,0.079884,0.000000,-0.010799,-0.000116
0.176500,-0.710858,0.079884,0.000000,-0.010858,-0.000116
0.177000,-0.710916,0.079884,0.000000,-0.010916,-0.000116
0.177500,-0.710975,0.079884,0.000000,-0.010975,-0.000116
0.178000,-0.711035,0.079884,0.000000,-0.011035,-0.000116
0.178500,-0.711094,0.079884,0.000000,-0.011094,-0.000116
0.179000,-0.711153,0.079884,0.000000,-0.011153,-0.000116
0.179500,-0.711213,0.079884,0.000000,-0.011213,-0.000116
0.180000,-0.711273,0.079884,0.000000,-0.011273,-0.000116
0.180500,-0.711332,0.079884,0.000000,-0.011332,-0.000116
0.181000,-0.711392,0.079884,0.000000,-0.011392,-0.000116
0.181500,-0.711453,0.079884,0.000000,-0.011453,-0.000116
0.182000,-0.711513,0.079884,0.000000,-0.011513,-0.000116
0.182500,-0.711574,0.079884,0.000000,-0.011574,-0.000116
0.183000,-0.711634,0.079884,0.000000,-0.011634,-0.000116
0.183500,-0.711695,0.079884,0.000000,-0.011695,-0.000116
0.184000,-0.711756,0.079884,0.000000,-0.011756,-0.000116
0.184500,-0.711817,0.079884,0.000000,-0.011817,-0.000116
0.185000,-0.711879,0.079884,0.000000,-0.011879,-0.000116
0.185500,-0.711940,0.079884,0.000000,-0.011940,-0.000116
0.186000,-0.712002,0.079884,0.000000,-0.012002,-0.000116
0.186500,-0.712064,0.079884,0.000000,-0.012064,-0.000116
0.187000,-0.712126,0.079884,0.000000,-0.012126,-0.000116
0.187500,-0.712188,0.079884,0.000000,-0.012188,-0.000116
0.188000,-0.712250,0.079884,0.000000,-0.012250,-0.000116
0.188500,-0.712313,0.079884,0.000000,-0.012313,-0.000116
0.189000,-0.712375,0.079884,0.000000,-0.012375,-0.000116
0.189500,-0.712438,0.079884,0.000000,-0.012438,-0.000116
0.190000,-0.712501,0.079884,0.000000,-0.012501,-0.000116
0.190500,-0.712564,0.079884,0.000000,-0.012564,-0.000116
0.191000,-0.712628,0.079884,0.000000,-0.012628,-0.000116
0.191500,-0.712691,0.079884,0.000000,-0.012691,-0.000116
0.192000,-0.712755,0.079884,0.000000,-0.012755,-0.000116
0.192500,-0.712818,0.079884,0.000000,-0.012818,-0.000116
0.193000,-0.712882,0.079884,0.000000,-0.012882,-0.000116
0.193500,-0.712946,0.079884,0.000000,-0.012946,-0.000116
0.194000,-0.713011,0.079884,0.000000,-0.013011,-0.000116
0.194500,-0.713075,0.079884,0.000000,-0.013075,-0.000116
0.195000,-0.713140,0.079884,0.000000,-0.013140,-0.000116
0.195500,-0.713204,0.079884,0.000000,-0.013204,-0.000116
0.196000,-0.713269,0.079884,0.000000,-0.013269,-0.000116
0.196500,-0.713334,0.079884,0.000000,-0.013334,-0.000116
0.197000,-0.713399,0.079884,0.000000,-0.013399,-0.000116
0.197500,-0.713465,0.079884,0.000000,-0.013465,-0.000116
0.198000,-0.713530,0.079884,0.000000,-0.013530,-0.000116
0.198500,-0.713596,0.079884,0.000000,-0.013596,-0.000116
0.199000,-0.713662,0.079884,0.000000,-0.013662,-0.000116
0.199500,-0.713728,0.079884,0.000000,-0.013728,-0.000116
0.200000,-0.713794,0.079884,0.000000,-0.013794,-0.000116
0.200500,-0.713860,0.079884,0.000000,-0.013860,-0.000116
0.201000,-0.713927,0.079884,0.000000,-0.013927,-0.000116
0.201500,-0.713994,0.079884,0.000000,-0.013994,-0.000116
0.202000,-0.714060,0.079884,0.000000,-0.014060,-0.000116
0.202500,-0.714127,0.079884,0.000000,-0.014127,-0.000116
0.203000,-0.714195,0.079884,0.000000,-0.014195,-0.000116
0.203500,-0.714262,0.079884,0.000000,-0.014262,-0.000116
0.204000,-0.714329,0.079884,0.000000,-0.014329,-0.000116
0.204500,-0.714397,0.079884,0.000000,-0.014397,-0.000116
0.205000,-0.714465,0.079884,0.000000,-0.014465,-0.000116
0.205500,-0.714533,0.079884,0.000000,-0.014533,-0.000116
0.206000,-0.714601,0.079884,0.000000,-0.014601,-0.000116
0.206500,-0.714669,0.079884,0.000000,-0.014669,-0.000116
0.207000,-0.714737,0.079884,0.000000,-0.014737,-0.000116
0.207500,-0.714806,0.079884,0.000000,-0.014806,-0.000116
0.208000,-0.714875,0.079884,0.000000,-0.014875,-0.000116
0.208500,-0.714944,0.079884,0.000000,-0.014944,-0.000116
0.209000,-0.715013,0.079884,0.000000,-0.015013,-0.000116
0.209500,-0.715082,0.079884,0.000000,-0.015082,-0.000116
0.210000,-0.715151,0.079884,0.000000,-0.015151,-0.000116
0.210500,-0.715221,0.079884,0.000000,-0.015221,-0.000116
0.211000,-0.715291,0.079884,0.000000,-0.015291,-0.000116
0.211500,-0.715361,0.079884,0.000000,-0.015361,-0.000116
0.212000,-0.715431,0.079884,0.000000,-0.015431,-0.000116
