t,sphere_y,pendulum_angle_rad
0.07900000000000006,0.7690004000000005,0.5778233999895628
0.08000000000000006,0.7682156000000004,0.5769937707437739
0.08100000000000006,0.7674209900000004,0.5761541173806805
0.08200000000000006,0.7666165700000004,0.5753044528354528
0.08300000000000006,0.7658023400000004,0.5744447902046712
0.08400000000000006,0.7649783000000003,0.5735751427463692
0.08500000000000006,0.7641444500000003,0.5726955238800773
0.08600000000000006,0.7633007900000003,0.5718059471868648
0.08700000000000006,0.7624473200000003,0.5709064264093823
0.08800000000000006,0.7615840400000002,0.5699969754519021
0.08900000000000007,0.7607109500000002,0.5690776083803589
0.09000000000000007,0.7598280500000002,0.568148339422389
0.09100000000000007,0.7589353400000002,0.5672091829673691
0.09200000000000007,0.7580328200000002,0.5662601535664535
0.09300000000000007,0.7571204900000001,0.5653012659326115
0.09400000000000007,0.7561983500000001,0.5643325349406623
0.09500000000000007,0.7552664000000001,0.5633539756273105
0.09600000000000007,0.7543246400000001,0.5623656031911791
0.09700000000000007,0.7533730700000001,0.5613674329928424
0.09800000000000007,0.7524116900000001,0.5603594805548567
0.09900000000000007,0.7514405000000001,0.5593417615617913
0.10000000000000007,0.7504595000000001,0.5583142918602566
0.10100000000000008,0.74946869,0.5572770874589321
0.10200000000000008,0.74846807,0.5562301645285923
0.10300000000000008,0.74745764,0.5551735394021315
0.10400000000000008,0.7464374,0.5541072285745879
0.10500000000000008,0.74540735,0.5530312487031644
0.10600000000000008,0.74436749,0.5519456166072501
0.10700000000000008,0.74331782,0.5508503492684382
0.10800000000000008,0.74225834,0.5497454638305436
0.10900000000000008,0.74118905,0.5486309775996188
0.11000000000000008,0.74010995,0.547506908043967
0.11100000000000008,0.73902104,0.5463732727941549
0.11200000000000009,0.73792232,0.5452300896430224
0.11300000000000009,0.73681379,0.5440773765456919
0.11400000000000009,0.73569545,0.5429151516195732
0.11500000000000009,0.7345673,0.54174343314437
0.11600000000000009,0.73342934,0.5405622395620815
0.11700000000000009,0.73228157,0.5393715894770027
0.11800000000000009,0.7311239900000001,0.5381715016557238
0.11900000000000009,0.7299566000000001,0.5369619950271257
0.12000000000000009,0.7287794000000001,0.5357430886823747
0.1210000000000001,0.7275923900000001,0.5345148018749142
0.1220000000000001,0.7263955700000001,0.5332771540204543
0.1230000000000001,0.7251889400000001,0.5320301646969591
0.1240000000000001,0.7239725000000001,0.5307738536446323
0.12500000000000008,0.7227462500000001,0.5295082407658984
0.12600000000000008,0.7215101900000002,0.5282333461253844
0.12700000000000009,0.7202643200000002,0.5269491899498957
0.12800000000000009,0.7190086400000002,0.5256557926283923
0.1290000000000001,0.7177431500000002,0.5243531747119604
0.1300000000000001,0.7164678500000002,0.5230413569137823
0.1310000000000001,0.7151827400000003,0.5217203601091036
0.1320000000000001,0.7138878200000003,0.5203902053351968
0.1330000000000001,0.7125830900000003,0.519050913791323
0.1340000000000001,0.7112685500000003,0.5177025068386905
0.1350000000000001,0.7099442000000004,0.5163450060004101
0.1360000000000001,0.7086100400000004,0.5149784329614477
0.1370000000000001,0.7072660700000004,0.5136028095685744
0.1380000000000001,0.7059122900000004,0.512218157830312
0.1390000000000001,0.7045487000000005,0.5108244999168774
0.1400000000000001,0.7031753000000005,0.5094218581601223
0.1410000000000001,0.7017920900000005,0.5080102550534702
0.1420000000000001,0.7003990700000006,0.5065897132518505
0.1430000000000001,0.6989962400000006,0.5051602555716286
0.1440000000000001,0.6975836000000006,0.5037219049905333
0.1450000000000001,0.6961611500000007,0.50227468464758
0.1460000000000001,0.6947288900000007,0.5008186178429911
0.1470000000000001,0.6932868200000007,0.4993537280381132
0.1480000000000001,0.6918349400000008,0.49788003885532944
0.1490000000000001,0.6903732500000008,0.4963975740779693
0.1500000000000001,0.6889017500000009,0.4949063576502149
0.1510000000000001,0.6874204400000009,0.49340641367700255
0.1520000000000001,0.685929320000001,0.4918977664239213
0.1530000000000001,0.684428390000001,0.4903804403171079
0.1540000000000001,0.682917650000001,0.48885445994313703
0.1550000000000001,0.6813971000000011,0.4873198500489087
0.1560000000000001,0.6798667400000011,0.4857766355415304
0.1570000000000001,0.6783265700000012,0.4842248414881968
0.1580000000000001,0.6767765900000012,0.4826644931160641
0.1590000000000001,0.6752168000000013,0.48109561581212085
0.16000000000000011,0.6736472000000013,0.4795182351230549
0.16100000000000012,0.6720677900000014,0.47793237675511546
0.16200000000000012,0.6704785700000014,0.4763380665739714
0.16300000000000012,0.6688795400000015,0.4747353306045652
0.16400000000000012,0.6672707000000015,0.47312419503096254
0.16500000000000012,0.6656520500000016,0.4715046861961975
0.16600000000000012,0.6640235900000016,0.4698768306021135
0.16700000000000012,0.6623853200000015,0.46824065490919914
0.16800000000000012,0.6607372400000014,0.466596185936421
0.16900000000000012,0.6590793500000014,0.4649434506610495
0.17000000000000012,0.6574116500000013,0.4632824762184826
0.17100000000000012,0.6557341400000013,0.461613289902064
0.17200000000000013,0.6540468200000012,0.45993591916289517
0.17300000000000013,0.6523496900000012,0.45825039160964526
0.17400000000000013,0.6506427500000012,0.45655673500835414
0.17500000000000013,0.6489260000000011,0.4548549772822318
0.17600000000000013,0.6471994400000011,0.45314514651145177
0.17700000000000013,0.645463070000001,0.45142727093294105
0.17800000000000013,0.643716890000001,0.44970137894016415
0.17900000000000013,0.641960900000001,0.4479674990829019
0.18000000000000013,0.6401951000000009,0.4462256600670263
0.18100000000000013,0.6384194900000009,0.444475890754269
0.18200000000000013,0.6366340700000008,0.4427182201619857
0.18300000000000013,0.6348388400000008,0.4409526774629149
0.18400000000000014,0.6330338000000008,0.4391792919849313
0.18500000000000014,0.6312189500000007,0.4373980932107946
0.18600000000000014,0.6293942900000007,0.43560911077789216
0.18700000000000014,0.6275598200000007,0.4338123744779769
0.18800000000000014,0.6257155400000006,0.4320079142569001
0.18900000000000014,0.6238614500000006,0.4301957602143377
0.19000000000000014,0.6219975500000006,0.42837594260351247
0.19100000000000014,0.6201238400000005,0.4265484918309095
0.19200000000000014,0.6182403200000005,0.42471343845598786
0.19300000000000014,0.6163469900000005,0.42287081319088415
0.19400000000000014,0.6144438500000005,0.4210206469001132
0.19500000000000015,0.6125309000000004,0.4191629706002612
0.19600000000000015,0.6106081400000004,0.41729781545967415
0.19700000000000015,0.6086755700000004,0.4154252127981402
0.19800000000000015,0.6067331900000004,0.41354519408656654
0.19900000000000015,0.6047810000000003,0.4116577909466502
0.20000000000000015,0.6028190000000003,0.4097630351505434
0.20100000000000015,0.6008471900000003,0.40786095862051275
0.20200000000000015,0.5988655700000003,0.40595159342859294
0.20300000000000015,0.5968741400000003,0.4040349717962344
0.20400000000000015,0.5948729000000003,0.40211112609394467
0.20500000000000015,0.5928618500000002,0.4001800888409247
0.20600000000000016,0.5908409900000002,0.39824189270469795
0.20700000000000016,0.5888103200000002,0.39629657050073486
0.20800000000000016,0.5867698400000002,0.3943441551920699
0.20900000000000016,0.5847195500000002,0.3923846798889136
0.21000000000000016,0.5826594500000002,0.3904181778482585
0.21100000000000016,0.5805895400000002,0.3884446824734777
0.21200000000000016,0.5785098200000002,0.3864642273139188
0.21300000000000016,0.5764202900000002,0.3844768460644908
0.21400000000000016,0.5743209500000002,0.3824825725652453
0.21500000000000016,0.5722118000000002,0.380481440800951
0.21600000000000016,0.5700928400000002,0.37847348490066207
0.21700000000000016,0.5679640700000002,0.3764587391372805
0.21800000000000017,0.5658254900000002,0.3744372379271121
0.21900000000000017,0.5636771000000002,0.3724090158294159
0.22000000000000017,0.5615189000000002,0.3703741075459477
0.22100000000000017,0.5593508900000002,0.36833254792049663
0.22200000000000017,0.5571730700000002,0.3662843719384162
0.22300000000000017,0.5549854400000002,0.36422961472614784
0.22400000000000017,0.5527880000000002,0.3621683115507392
0.22500000000000017,0.5505807500000002,0.36010049781935505
0.22600000000000017,0.5483636900000002,0.35802620907878285
0.22700000000000017,0.5461368200000002,0.35594548101493007
0.22800000000000017,0.5439001400000002,0.35385834945231726
0.22900000000000018,0.5416536500000002,0.35176485035356303
0.23000000000000018,0.5393973500000002,0.34966501981886267
0.23100000000000018,0.5371312400000002,0.3475588940854615
0.23200000000000018,0.5348553200000002,0.34544650952711997
0.23300000000000018,0.5325695900000003,0.3433279026535732
0.23400000000000018,0.5302740500000003,0.3412031101099846
0.23500000000000018,0.5279687000000003,0.3390721686763912
0.23600000000000018,0.5256535400000003,0.3369351152671435
0.23700000000000018,0.5233285700000003,0.33479198693033907
0.23800000000000018,0.5209937900000003,0.33264282084724905
0.23900000000000018,0.5186492000000004,0.3304876543317378
0.24000000000000019,0.5162948000000004,0.32832652482967667
0.2410000000000002,0.5139305900000004,0.32615946991835
0.2420000000000002,0.5115565700000004,0.32398652730585653
0.2430000000000002,0.5091727400000005,0.3218077348305018
0.2440000000000002,0.5067791000000005,0.31962313046018603
0.2450000000000002,0.5043756500000005,0.3174327522917838
0.2460000000000002,0.5019623900000005,0.31523663855051814
0.2470000000000002,0.49953932000000056,0.3130348275893275
0.2480000000000002,0.4971064400000006,0.3108273578882263
0.2490000000000002,0.4946637500000006,0.3086142680536589
0.25000000000000017,0.49221125000000066,0.30639559681784706
0.25100000000000017,0.4897489400000007,0.30417138303813
0.25200000000000017,0.48727682000000067,0.3019416656962991
0.25300000000000017,0.48479489000000064,0.29970648389792515
0.25400000000000017,0.4823031500000006,0.2974658768716794
0.25500000000000017,0.4798016000000006,0.2952198839686477
0.25600000000000017,0.4772902400000006,0.29296854466163824
0.2570000000000002,0.47476907000000057,0.2907118985444829
0.2580000000000002,0.47223809000000055,0.28844998533133187
0.2590000000000002,0.46969730000000054,0.28618284485594137
0.2600000000000002,0.4671467000000005,0.2839105170709556
0.2610000000000002,0.4645862900000005,0.2816330420471815
0.2620000000000002,0.4620160700000005,0.27935045997285746
0.2630000000000002,0.4594360400000005,0.27706281115291503
0.2640000000000002,0.4568462000000005,0.27477013600823474
0.2650000000000002,0.45424655000000047,0.2724724750748949
0.2660000000000002,0.45163709000000046,0.27016986900341433
0.2670000000000002,0.44901782000000046,0.26786235855798846
0.2680000000000002,0.44638874000000045,0.2655499846157192
0.2690000000000002,0.44374985000000045,0.26323278816583806
0.2700000000000002,0.44110115000000044,0.2609108103089231
0.2710000000000002,0.43844264000000044,0.2585840922561102
0.2720000000000002,0.43577432000000044,0.2562526753282961
0.2730000000000002,0.43309619000000044,0.2539166009553377
0.2740000000000002,0.43040825000000044,0.2515759106752426
0.2750000000000002,0.42771050000000044,0.24923064613335555
0.2760000000000002,0.42500294000000044,0.24688084908153665
0.2770000000000002,0.42228557000000044,0.24452656137733467
0.2780000000000002,0.41955839000000045,0.24216782498315412
0.2790000000000002,0.41682140000000045,0.23980468196541554
0.2800000000000002,0.41407460000000046,0.23743717449371013
0.2810000000000002,0.41131799000000047,0.2350653448399474
0.2820000000000002,0.4085515700000005,0.2326892353774991
0.2830000000000002,0.4057753400000005,0.2303088885803335
0.2840000000000002,0.4029893000000005,0.22792434702214726
0.2850000000000002,0.4001934500000005,0.2255356533754884
0.2860000000000002,0.3973877900000005,0.22314285041087598
0.2870000000000002,0.39457232000000053,0.22074598099591128
0.2880000000000002,0.39174704000000055,0.2183450880943853
0.2890000000000002,0.38891195000000056,0.2159402147653786
0.2900000000000002,0.3860670500000006,0.21353140416235725
0.2910000000000002,0.3832123400000006,0.21111869953226123
0.2920000000000002,0.3803478200000006,0.20870214421458771
0.2930000000000002,0.37747349000000063,0.20628178164046992
0.2940000000000002,0.37458935000000065,0.203857655331748
0.2950000000000002,0.3716954000000007,0.20142980890003612
0.2960000000000002,0.3687916400000007,0.19899828604578387
0.2970000000000002,0.3658780700000007,0.19656313055733102
0.2980000000000002,0.36295469000000075,0.1941243863099574
0.2990000000000002,0.36002150000000077,0.1916820972649286
0.3000000000000002,0.3570785000000008,0.18923630746853354
0.3010000000000002,0.3541256900000008,0.18678706105112003
0.3020000000000002,0.35116307000000085,0.184334402226122
0.3030000000000002,0.3481906400000009,0.18187837528908332
0.3040000000000002,0.3452084000000009,0.17941902461667655
0.3050000000000002,0.34221635000000095,0.17695639466571478
0.3060000000000002,0.339214490000001,0.17449052997216025
0.3070000000000002,0.336202820000001,0.17202147515012747
0.3080000000000002,0.33318134000000105,0.16954927489088079
0.3090000000000002,0.330150050000001,0.16707397396182713
0.3100000000000002,0.327108950000001,0.16459561720550483
0.3110000000000002,0.324058040000001,0.16211424953856615
0.3120000000000002,0.320997320000001,0.1596299159507558
0.3130000000000002,0.31792679000000096,0.15714266150388578
0.3140000000000002,0.31484645000000094,0.15465253133080345
0.3150000000000002,0.31175630000000093,0.15215957063435612
0.3160000000000002,0.3086563400000009,0.14966382468635173
0.3170000000000002,0.3055465700000009,0.14716533882651386
0.3180000000000002,0.3024269900000009,0.144664158461433
0.31900000000000023,0.2992976000000009,0.14216032906351286
0.32000000000000023,0.2961584000000009,0.13965389616991367
0.32100000000000023,0.29300939000000087,0.13714490538148935
0.32200000000000023,0.28985057000000086,0.13463340236172255
0.32300000000000023,0.28668194000000086,0.13211943283565372
0.32400000000000023,0.28350350000000085,0.12960304258880723
0.32500000000000023,0.28031525000000085,0.1270842774661129
0.32600000000000023,0.27711719000000085,0.12456318337082482
0.32700000000000023,0.27390932000000084,0.12203980626343464
0.32800000000000024,0.27069164000000084,0.119514192160582
0.32900000000000024,0.26746415000000084,0.11698638713396116
0.33000000000000024,0.26422685000000085,0.11445643730922356
0.33100000000000024,0.26097974000000085,0.1119243888648775
0.33200000000000024,0.25772282000000085,0.10939028803118385
0.33300000000000024,0.25445609000000086,0.10685418108904815
0.33400000000000024,0.25117955000000086,0.10431611436890972
0.33500000000000024,0.24789320000000087,0.10177613424962692
0.33600000000000024,0.24459704000000088,0.09923428715736018
0.33700000000000024,0.24129107000000088,0.0966906195644504
0.33800000000000024,0.2379752900000009,0.09414517798829526
0.33900000000000025,0.2346497000000009,0.0915980089902228
0.34000000000000025,0.23131430000000092,0.08904915917436049
0.34100000000000025,0.22796909000000093,0.0864986751865036
0.34200000000000025,0.22461407000000094,0.08394660371297799
0.34300000000000025,0.22124924000000096,0.08139299147950364
0.34400000000000025,0.21787460000000097,0.07883788525005199
0.34500000000000025,0.214490150000001,0.07628133182570307
0.34600000000000025,0.211095890000001,0.07372337804349959
0.34700000000000025,0.20769182000000103,0.0711640707752975
0.34800000000000025,0.20427794000000105,0.06860345692661567
0.34900000000000025,0.20085425000000107,0.06604158343548251
0.35000000000000026,0.1974207500000011,0.0634784972712805
0.35100000000000026,0.1939774400000011,0.06091424543358809
0.35200000000000026,0.1905243200000011,0.05834887495102137
0.35300000000000026,0.1870613900000011,0.05578243288007071
0.35400000000000026,0.1835886500000011,0.05321496630393841
0.35500000000000026,0.1801061000000011,0.05064652233137303
0.35600000000000026,0.1766137400000011,0.048077148095501766
0.35700000000000026,0.1731115700000011,0.04550689075266222
0.35800000000000026,0.1695995900000011,0.042935797481232135
0.35900000000000026,0.1660778000000011,0.04036391548045697
0.36000000000000026,0.1625462000000011,0.03779129196927687
0.36100000000000027,0.15900479000000112,0.03521797418515154
0.36200000000000027,0.15545357000000112,0.03264400938288495
0.36300000000000027,0.15189254000000113,0.0300694448334482
0.36400000000000027,0.14832170000000114,0.02749432782280027
0.36500000000000027,0.14474105000000115,0.02491870565071019
0.36600000000000027,0.14115059000000116,0.02234262562957537
0.36700000000000027,0.13755032000000117,0.019766135083241515
0.36800000000000027,0.13394024000000118,0.01718928134582031
0.36900000000000027,0.1303203500000012,0.01461211176050672
0.3700000000000003,0.1266906500000012,0.012034673678396073
0.3710000000000003,0.12305114000000122,0.009457014457299993
0.3720000000000003,0.11940182000000124,0.006879181460562335
0.3730000000000003,0.11574269000000126,0.004301222055874775
0.3740000000000003,0.11207375000000126,0.0017231836140909034
0.3750000000000003,0.10839500000000127,-0.0008548864919574176
0.3760000000000003,0.10470644000000127,-0.0034329408886462237
0.3770000000000003,0.10100807000000128,-0.0060109322027449156
0.3780000000000003,0.10000000271977863,-0.008588813062601387
0.3790000000000003,0.1002016161787507,-0.01116653609932634
0.3800000000000003,0.10039341963772277,-0.013744053947979925
0.3810000000000003,0.10057541309669485,-0.01632131924875528
0.3820000000000003,0.10074759655566692,-0.018898284648162903
0.3830000000000003,0.10090997001463899,-0.02147490280021537
0.3840000000000003,0.10106253347361105,-0.024051126367610105
0.3850000000000003,0.10120528693258311,-0.026626908022912336
0.3860000000000003,0.10133823039155518,-0.02920220044973759
0.3870000000000003,0.10146136385052724,-0.031776956343932225
0.3880000000000003,0.10157468730949931,-0.03435112841475514
0.3890000000000003,0.10167820076847138,-0.0369246693860564
0.3900000000000003,0.10177190422744345,-0.03949753199745644
0.3910000000000003,0.10185579768641552,-0.04206966900552314
0.3920000000000003,0.10192988114538759,-0.044641033184948865
0.3930000000000003,0.10199415460435966,-0.04721157732972465
0.3940000000000003,0.10204861806333174,-0.049781254254315066
0.3950000000000003,0.10209327152230381,-0.05235001679482939
0.3960000000000003,0.10212811498127589,-0.054917817810193774
0.3970000000000003,0.10215314844024795,-0.057484610183319934
0.3980000000000003,0.10216837189922001,-0.06005034682227262
0.3990000000000003,0.10217378535819208,-0.0626149806614359
0.4000000000000003,0.10216938881716414,-0.06517846466267746
0.4010000000000003,0.10215518227613621,-0.06774075181651101
0.4020000000000003,0.10213116573510828,-0.07030179514325585
0.4030000000000003,0.10209733919408034,-0.07286154769419625
0.4040000000000003,0.10205370265305241,-0.07541996255273681
0.4050000000000003,0.10200025611202448,-0.07797699283555685
0.4060000000000003,0.10193699957099656,-0.08053259169376174
0.4070000000000003,0.10186393302996863,-0.08308671231403343
0.4080000000000003,0.1017810564889407,-0.0856393079197757
0.4090000000000003,0.10168836994791278,-0.08819033177226032
0.4100000000000003,0.10158587340688484,-0.0907397371717682
0.4110000000000003,0.1014735668658569,-0.09328747745872817
0.4120000000000003,0.10135145032482896,-0.09583350601485449
0.4130000000000003,0.10121952378380103,-0.09837777626428022
0.4140000000000003,0.1010777872427731,-0.10092024167468817
0.4150000000000003,0.10092624070174516,-0.10346085575843875
0.4160000000000003,0.10076488416071723,-0.10599957207369501
0.4170000000000003,0.1005937176196893,-0.10853634422554469
0.4180000000000003,0.10041274107866137,-0.11107112586711854
0.4190000000000003,0.10022195453763344,-0.11360387070070639
0.4200000000000003,0.10002135799660551,-0.11613453247886872
0.4210000000000003,0.10000000835789395,-0.11866306500554609
0.4220000000000003,0.09999999718202177,-0.1211894221371643
0.4230000000000003,0.10000000090731208,-0.12371355778373651
0.4240000000000003,0.09999998600615088,-0.12623542590996054
0.4250000000000003,0.09999999718202175,-0.1287549805363155
0.4260000000000003,0.100000000907312,-0.13127217574015104
0.4270000000000003,0.09999998600615073,-0.13378696565677548
0.4280000000000003,0.09999999718202153,-0.13629930448053876
0.4290000000000003,0.10000000090731172,-0.13880914646591214
0.4300000000000003,0.09999998600615038,-0.14131644592856385
0.4310000000000003,0.09999999718202113,-0.14382115724643024
0.43200000000000033,0.10000000090731125,-0.14632323486078344
0.43300000000000033,0.09999998600614986,-0.14882263327729447
0.43400000000000033,0.09999999718202053,-0.15131930706709218
0.43500000000000033,0.1000000009073106,-0.15381321086781838
0.43600000000000033,0.09999998600614914,-0.1563042993846774
0.43700000000000033,0.09999999718201975,-0.15879252739148259
0.43800000000000033,0.10000000090730976,-0.16127784973169823
0.43900000000000033,0.09999998600614825,-0.16376022131947607
0.44000000000000034,0.09999999718201881,-0.1662395971406873
0.44100000000000034,0.10000000090730875,-0.16871593225395115
0.44200000000000034,0.09999998600614718,-0.17118918179165762
0.44300000000000034,0.09999999718201767,-0.1736593009609858
0.44400000000000034,0.10000000090730805,-0.17612624504491733
0.44500000000000034,0.09999998600614692,-0.1785899694032451
0.44600000000000034,0.09999999718201784,-0.18105042947357722
0.44700000000000034,0.10000000090730814,-0.18350758077233575
0.44800000000000034,0.09999998600614692,-0.1859613788957502
0.44900000000000034,0.09999998973143714,-0.1884117795208463
0.45000000000000034,0.09999999345672736,-0.19085873840642995
0.45100000000000035,0.09999999718201756,-0.19330221139406503
0.45200000000000035,0.10000000090730775,-0.19574215440904727
0.45300000000000035,0.09999998973143673,-0.19817852346137146
0.45400000000000035,0.09999999345672689,-0.200611274646695
0.45500000000000035,0.09999999718201703,-0.20304036414729387
0.45600000000000035,0.10000000090730718,-0.20546574823301558
0.45700000000000035,0.09999998973143612,-0.20788738326222483
0.45800000000000035,0.09999999345672624,-0.21030522568274532
0.45900000000000035,0.09999999718201634,-0.21271923203279375
0.46000000000000035,0.10000000090730643,-0.21512935894191088
0.46100000000000035,0.09999998973143531,-0.21753556313188457
0.46200000000000035,0.09999999345672538,-0.2199378014176694
0.46300000000000036,0.09999999718201542,-0.22233603070829824
0.46400000000000036,0.10000000090730547,-0.22473020800779012
0.46500000000000036,0.09999998973143431,-0.22712029041605125
0.46600000000000036,0.09999999345672433,-0.22950623512977014
0.46700000000000036,0.09999999718201434,-0.23188799944330737
0.46800000000000036,0.10000000090730433,-0.23426554074957986
0.46900000000000036,0.09999998973143313,-0.23663881654093688
0.47000000000000036,0.09999999345672311,-0.23900778441003404
0.47100000000000036,0.09999999718201308,-0.24137240205069757
0.47200000000000036,0.10000000090730303,-0.2437326272587842
0.47300000000000036,0.09999998973143177,-0.24608841793303504
0.47400000000000037,0.0999999934567217,-0.2484397320759235
0.47500000000000037,0.09999999718201162,-0.2507865277944966
0.47600000000000037,0.10000000090730153,-0.25312876330121004
0.47700000000000037,0.09999998973143023,-0.25546639691475675
0.47800000000000037,0.09999999345672012,-0.25779938706089184
0.47900000000000037,0.09999999718201023,-0.2601276922732466
0.48000000000000037,0.10000000090730034,-0.26245127119414136
0.48100000000000037,0.09999998973142925,-0.26477008257538814
0.4820000000000004,0.09999999345671934,-0.267084085279089
0.4830000000000004,0.09999999718200941,-0.26939323827842776
0.4840000000000004,0.10000000090729948,-0.2716975006584549
0.4850000000000004,0.09999998973142833,-0.27399683161686583
0.4860000000000004,0.09999999345671837,-0.2762911904647748
0.4870000000000004,0.0999999971820084,-0.27858053662747934
0.4880000000000004,0.10000000090729842,-0.280864829645221
0.4890000000000004,0.09999998973142724,-0.28314402917393755
0.4900000000000004,0.09999999345671723,-0.2854180949860102
0.4910000000000004,0.09999999718200721,-0.28768698697100376
0.4920000000000004,0.10000000090729719,-0.28995066513640005
0.4930000000000004,0.09999998973142596,-0.2922090896083256
0.4940000000000004,0.09999999345671591,-0.2944622206322715
0.4950000000000004,0.09999999718200585,-0.29671001857380824
0.4960000000000004,0.10000000090729579,-0.29895244391929343
0.4970000000000004,0.09999998973142452,-0.3011894572765716
0.4980000000000004,0.09999999345671443,-0.3034210193756705
0.4990000000000004,0.09999999718200432,-0.3056470910694873
0.5000000000000003,0.10000000090729422,-0.3078676333344711
0.5010000000000003,0.0999999897314229,-0.31008260727129683
0.5020000000000003,0.09999999345671277,-0.3122919741055338
0.5030000000000003,0.09999999718200263,-0.3144956951883075
0.5040000000000003,0.10000000090729248,-0.31669373199695416
0.5050000000000003,0.09999998973142113,-0.3188860461356687
0.5060000000000003,0.09999999345671096,-0.32107259933614724
0.5070000000000003,0.09999999718200078,-0.3232533534582219
0.5080000000000003,0.1000000009072906,-0.3254282704904888
0.5090000000000003,0.0999999897314192,-0.3275973125509309
0.5100000000000003,0.09999999345670899,-0.3297604418875326
0.5110000000000003,0.09999999718199877,-0.33191762087888804
0.5120000000000003,0.10000000090728854,-0.3340688120348041
0.5130000000000003,0.0999999897314171,-0.3362139779968953
0.5140000000000003,0.09999999345670686,-0.3383530815391726
0.5150000000000003,0.0999999971819966,-0.3404860855686258
0.5160000000000003,0.10000000090728633,-0.3426129531257991
0.5170000000000003,0.0999999897314145,-0.34473364738536055
